"Entrez_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","absFC","Cluster_Membership","Response_Direction"
55290,0.0947974595073671,3.80028451152284,0.575853007345549,0.568514864350814,0.653111700545799,-6.9226219623656,"BRF2",0.0947974595073671,"NoMotif",NA
80223,-0.982680829303884,5.94891743696451,-5.41600142446169,4.97968510321378e-06,3.54923399666093e-05,3.52490747610744,"RAB11FIP1",0.982680829303884,"NoMotif",NA
1978,-1.41196053781924,4.19775697238687,-6.72737704432311,1.004682269677e-07,1.30663446135377e-06,7.5118151874906,"EIF4EBP1",1.41196053781924,"Recovered",NA
9070,-0.177191382011047,6.22365731396756,-1.30415813463991,0.200958392632752,0.284480793288026,-6.45970097432868,"ASH2L",0.177191382011047,"Recovered",NA
27257,0.129695651170872,5.46446645458462,1.17390132673253,0.248609229052887,0.339096547038321,-6.58405809151897,"LSM1",0.129695651170872,"Recovered",NA
9530,0.229718041255484,4.28760438287125,1.65764215836126,0.106609197348662,0.168046796217029,-5.79870396545566,"BAG4",0.229718041255484,"Recovered",NA
23259,-0.569504424283583,5.41165941398357,-3.35527238088059,0.0019638011448144,0.0057130574141807,-2.29787564385087,"DDHD2",0.569504424283583,"Recovered",NA
84513,0.443784860766742,5.19923826170274,3.11851087033374,0.00369368772546354,0.00980168912915351,-2.86302435673929,"PLPP5",0.443784860766742,"Recovered",NA
54904,0.0233857182355202,6.23483657514513,0.169898028314139,0.866099364335335,0.900303215819794,-7.2954353579358,"NSD3",0.0233857182355202,"Recovered",NA
137994,1.55228017298869,2.42145056751197,7.11179620857559,3.2646267675146e-08,5.23473579888484e-07,8.80883467856305,"LETM2",1.55228017298869,"NoMotif",NA
2260,-0.201274065722375,7.19815256247983,-1.6534473053743,0.107464744051226,0.169153310989283,-5.94539917425279,"FGFR1",0.201274065722375,"Recovered",NA
286140,-0.0378491629273183,3.20550617096177,-0.214142473335869,0.831717763721743,0.873761310251771,-6.96722303618596,"RNF5P1",0.0378491629273183,"Recovered",NA
6867,0.624091155379226,6.36477948381788,3.59197030527627,0.00102658065350688,0.00329957539339281,-1.70290512802231,"TACC1",0.624091155379226,"Recovered",NA
59339,-0.719810417857783,5.19953930946137,-3.54453193287329,0.00117055875887658,0.00368783957499531,-1.78696254336294,"PLEKHA2",0.719810417857783,"Recovered",NA
83877,-0.26900839765606,6.10697435640629,-2.6940664634147,0.0108937694767284,0.0245263970341625,-3.92477439513418,"TM2D2",0.26900839765606,"Recovered",NA
8754,-0.802422907938769,8.93563225661894,-3.87637725503427,0.00046197060158042,0.00166581643012592,-0.836261388589833,"ADAM9",0.802422907938769,"NoMotif",NA
203102,-0.46110311044297,-0.165007873320732,-1.26462806919645,0.214622907038083,0.300321059892339,-5.64360741553678,"ADAM32",0.46110311044297,"Recovered",NA
79698,0.186748384349347,0.909492879856622,0.529813295126436,0.599691632895004,0.680696352867504,-6.52531153027195,"ZMAT4",0.186748384349347,"NoMotif",NA
6422,-2.27055376588055,8.40358966059172,-8.76123713650859,3.13362186671591e-10,1.21271166241906e-08,13.228458782432,"SFRP1",2.27055376588055,"Recovered",NA
51125,-0.0385663572422654,6.46384848453625,-0.389652160567805,0.699229058805648,0.765640972462288,-7.23396931771917,"GOLGA7",0.0385663572422654,"Recovered",NA
84296,-0.354350400985094,3.20338476770342,-1.24646992660212,0.221129541317558,0.307790746919235,-6.24085152097573,"GINS4",0.354350400985094,"Sustained","notproSus"
137964,-0.0929835982906519,6.87544308993597,-1.27523112061431,0.210890756901896,0.296053406674339,-6.48762493602965,"GPAT4",0.0929835982906519,"NoMotif",NA
286,1.65102080646937,4.77420033600561,4.71520943469074,4.02475886968456e-05,0.00020812756321781,1.55746708480295,"ANK1",1.65102080646937,"NoMotif",NA
7994,0.474112719332829,6.05423270810325,2.48077673297101,0.0182291007324295,0.0380388361101222,-4.404466051672,"KAT6A",0.474112719332829,"Recovered",NA
10947,0.217515004738589,4.5074060547134,1.54550461561512,0.13150192133347,0.200146259733627,-6.00420984066042,"AP3M2",0.217515004738589,"Recovered",NA
5327,1.79620641290323,4.20376634424585,6.12528341592587,5.97538797157163e-07,5.82844552894647e-06,5.7691235168381,"PLAT",1.79620641290323,"NoMotif",NA
3551,0.817156959553099,5.14230572053082,6.6627168286629,1.21526864484493e-07,1.54338150559252e-06,7.25714102248916,"IKBKB",0.817156959553099,"NoMotif",NA
5423,0.410320413549625,3.94620380047216,3.89378312632192,0.00043967706672609,0.00159871404734659,-0.698526990027434,"POLB",0.410320413549625,"Recovered",NA
7419,-0.310605983683857,7.52182331549959,-2.35711849851379,0.0243286049040333,0.0485302392376859,-4.63739649843199,"VDAC3",0.310605983683857,"Recovered",NA
6575,-0.988217002502017,7.5215488074409,-6.22644035563025,4.42188270553301e-07,4.53884863516324e-06,5.94245440006702,"SLC20A2",0.988217002502017,"Recovered",NA
114926,0.532808377120578,4.37724106917715,4.23645541058122,0.00016412112557697,0.00069159811569651,0.197089759165475,"SMIM19",0.532808377120578,"Recovered",NA
55145,0.606524142133253,3.83574400537787,5.28997201936707,7.26095055329039e-06,4.89038339475847e-05,3.32637388040036,"THAP1",0.606524142133253,"Recovered",NA
81790,-0.324170020498312,4.89199703912211,-2.49610465217909,0.0175793433230095,0.0368872533766374,-4.29547453746126,"RNF170",0.324170020498312,"Recovered",NA
84376,0.0661664714585033,6.03353657252523,0.360857520684713,0.720443181850969,0.783356816836815,-7.23740995357965,"HOOK3",0.0661664714585033,"Recovered",NA
2339,0.107539547540095,5.44347656072618,0.664161359330763,0.511075777805457,0.601569590003809,-7.05428214835595,"FNTA",0.107539547540095,"NoMotif",NA
84197,0.0257542147654013,2.21174517376806,0.128675782755066,0.898373953891015,0.924589710757238,-6.80057211361934,"POMK",0.0257542147654013,"Recovered",NA
